x,y,z,C,R,G,B
-5.285185355,-3.762201849,-0.180984986,1,1,0,0
-6.589706487,-3.681013811,-0.271500428,1,1,0,0
-6.040788143,-3.669067044,-0.320079651,1,1,0,0
-5.479718252,-3.606591111,-0.360679204,1,1,0,0
-6.874853223,-3.826489299,0.870304685,1,1,0,0
-6.41248047,-3.565472349,0.541246519,1,1,0,0
-6.265175118,-3.789240767,0.469895418,1,1,0,0
-5.920561059,-3.881389844,0.38712561,1,1,0,0
-5.490404017,-3.888856887,0.304110606,1,1,0,0
-6.527044781,-3.626488475,0.277581137,1,1,0,0
-6.036379383,-3.64654729,0.194525451,1,1,0,0
-5.591325152,-3.662202368,0.120752329,1,1,0,0
-5.301170142,-3.753989106,0.056347458,1,1,0,0
-6.494411606,-3.605242694,0.005056079,1,1,0,0
-6.107677698,-3.687872429,-0.064007174,1,1,0,0
-5.556737653,-3.636499725,-0.121250575,1,1,0,0
-5.324450868,-3.76559373,-0.181933132,1,1,0,0
-6.622817555,-3.672896484,-0.272399058,1,1,0,0
-6.105906823,-3.68302325,-0.322929826,1,1,0,0
-5.501621506,-3.596865656,-0.36139288,1,1,0,0
-6.919618586,-3.823646815,0.874482494,1,1,0,0
-8.185042701,-4.917717859,0.961004829,1,1,0,0
-6.443470388,-3.55686754,0.542938576,1,1,0,0
-6.264794045,-3.762807956,0.468998814,1,1,0,0
-5.924910718,-3.858303642,0.386634199,1,1,0,0
-5.531720026,-3.892690946,0.305736144,1,1,0,0
-6.575765566,-3.62720123,0.279178571,1,1,0,0
-6.078397527,-3.646523694,0.195518062,1,1,0,0
-5.627676609,-3.661388656,0.121294225,1,1,0,0
-5.317569281,-3.741160011,0.056399504,1,1,0,0
-6.563244422,-3.617157668,0.005101004,1,1,0,0
-6.109529465,-3.663460228,-0.063908491,1,1,0,0
-5.595531146,-3.637417498,-0.121852992,1,1,0,0
-5.35070083,-3.759585107,-0.182435093,1,1,0,0
-6.649812515,-3.661236701,-0.273046096,1,1,0,0
-6.173738958,-3.698154162,-0.325915721,1,1,0,0
-5.493370753,-3.56746215,-0.360130216,1,1,0,0
-6.98621669,-3.832516845,0.881408911,1,1,0,0
-8.23597879,-4.913995131,0.965210592,1,1,0,0
-6.442983134,-3.530851944,0.541982219,1,1,0,0
-6.278879989,-3.74510366,0.46919095,1,1,0,0
-5.961871977,-3.856377616,0.388272254,1,1,0,0
-5.559192224,-3.886577084,0.306594064,1,1,0,0
-6.638576216,-3.635328536,0.281370383,1,1,0,0
-6.105873345,-3.637578966,0.196041942,1,1,0,0
-5.653998505,-3.653874241,0.12161936,1,1,0,0
-5.343774776,-3.735140011,0.056555638,1,1,0,0
-6.592733688,-3.607084694,0.005115298,1,1,0,0
-6.112148243,-3.639583049,-0.063818786,1,1,0,0
-5.615063984,-3.625657183,-0.122035546,1,1,0,0
-5.3646691,-3.744868341,-0.182518748,1,1,0,0
-6.673290605,-3.647528394,-0.273549338,1,1,0,0
-6.218539165,-3.699113953,-0.327680137,1,1,0,0
-5.659517223,-3.650722914,-0.37028634,1,1,0,0
-5.307743677,-3.702513867,-0.417701361,1,1,0,0
-6.969136349,-3.79537801,0.877780776,1,1,0,0
-8.231327366,-4.877038998,0.962907468,1,1,0,0
-7.3859027,-5.135750104,0.735651814,1,1,0,0
-6.462545732,-3.515834321,0.542717861,1,1,0,0
-6.284329718,-3.722262875,0.468742634,1,1,0,0
-5.965274618,-3.832671155,0.387726246,1,1,0,0
-5.554680293,-3.858105853,0.305690964,1,1,0,0
-6.665501339,-3.623535691,0.282039088,1,1,0,0
-6.165183075,-3.647331978,0.197586015,1,1,0,0
-5.676120175,-3.643532232,0.12185418,1,1,0,0
-5.387241504,-3.74097189,0.056893932,1,1,0,0
-6.618707991,-3.594955328,0.005126869,1,1,0,0
-6.117260663,-3.617251543,-0.063755985,1,1,0,0
-5.640468349,-3.617589545,-0.122345877,1,1,0,0
-5.363811752,-3.719847216,-0.182100443,1,1,0,0
-6.738030652,-3.656111233,-0.275742044,1,1,0,0
-6.213516345,-3.67036489,-0.326820549,1,1,0,0
-5.699275376,-3.651657551,-0.37215286,1,1,0,0
-5.343683945,-3.703265001,-0.419633683,1,1,0,0
-7.031459687,-3.801395514,0.88415746,1,1,0,0
-7.403264376,-5.114199246,0.735814832,1,1,0,0
-6.513666652,-3.517790624,0.546102034,1,1,0,0
-6.331847706,-3.724214531,0.471432502,1,1,0,0
-5.970271085,-3.810054783,0.387289433,1,1,0,0
-5.544290592,-3.825727273,0.304471811,1,1,0,0
-6.675707406,-3.602594448,0.282001924,1,1,0,0
-6.205648458,-3.645615634,0.198523492,1,1,0,0
-5.70160378,-3.635238766,0.122161256,1,1,0,0
-5.414332417,-3.73521529,0.057058739,1,1,0,0
-6.70892447,-3.617345827,0.00518813,1,1,0,0
-6.121431113,-3.594416266,-0.063684221,1,1,0,0
-5.684427637,-3.621218292,-0.123057825,1,1,0,0
-5.362028119,-3.694299747,-0.181654257,1,1,0,0
-6.783529177,-3.653904869,-0.277143945,1,1,0,0
-6.20492895,-3.639659607,-0.325780001,1,1,0,0
-5.702870427,-3.629330217,-0.371658767,1,1,0,0
-5.392008353,-3.712318914,-0.422532168,1,1,0,0
-7.068486617,-3.793435445,0.887345772,1,1,0,0
-6.524858363,-3.812065049,0.760532653,1,1,0,0
-6.49981784,-3.484596592,0.544042156,1,1,0,0
-6.345829045,-3.706281122,0.471624638,1,1,0,0
-6.027473347,-3.820587223,0.390237896,1,1,0,0
-5.583192236,-3.827339157,0.305961897,1,1,0,0
-6.76424571,-3.623622932,0.28527109,1,1,0,0
-6.263429971,-3.653759088,0.200012416,1,1,0,0
-5.716108447,-3.619869078,0.122233504,1,1,0,0
-5.43071521,-3.721978625,0.057110784,1,1,0,0
-6.734978985,-3.60476838,0.005199702,1,1,0,0
-6.176485599,-3.601306772,-0.064141732,1,1,0,0
-5.711563396,-3.613919162,-0.123404679,1,1,0,0
-5.395608844,-3.693076306,-0.182407198,1,1,0,0
-6.85815988,-3.667003741,-0.279732068,1,1,0,0
-6.205707378,-3.614572652,-0.325237122,1,1,0,0
-5.740986821,-3.628889268,-0.373415495,1,1,0,0
-5.406666838,-3.698012652,-0.422789809,1,1,0,0
-7.164305466,-3.816594434,0.897900265,1,1,0,0
-6.635495968,-3.849446389,0.772048271,1,1,0,0
-6.344220933,-3.67928518,0.47066396,1,1,0,0
-6.074656066,-3.824420381,0.392531185,1,1,0,0
-5.571788722,-3.794447665,0.304697593,1,1,0,0
-6.791212705,-3.611298755,0.285939765,1,1,0,0
-6.293639595,-3.645548928,0.200619013,1,1,0,0
-5.782199029,-3.636917199,0.123407619,1,1,0,0
-5.442935421,-3.705862669,0.057119461,1,1,0,0
-6.786628978,-3.605671072,0.005231013,1,1,0,0
-6.273178248,-3.631942336,-0.065029848,1,1,0,0
-5.774263335,-3.628831869,-0.124518243,1,1,0,0
-5.427579496,-3.690557149,-0.183104378,1,1,0,0
-6.902921317,-3.663749431,-0.281097999,1,1,0,0
-6.314485869,-3.652032668,-0.330349353,1,1,0,0
-5.796066456,-3.638866296,-0.376270199,1,1,0,0
-5.410558069,-3.676360083,-0.422210094,1,1,0,0
-7.199704566,-3.807141754,0.900868695,1,1,0,0
-6.649860889,-3.830560697,0.772348678,1,1,0,0
-8.045163961,-5.034500946,0.866047517,1,1,0,0
-6.35288416,-3.658310011,0.470471824,1,1,0,0
-6.04572294,-3.780355043,0.389910309,1,1,0,0
-5.61484547,-3.798607212,0.306413432,1,1,0,0
-6.814632798,-3.596977058,0.286459875,1,1,0,0
-6.313459679,-3.631206878,0.200894744,1,1,0,0
-5.806049705,-3.62710656,0.123678567,1,1,0,0
-5.45593548,-3.690267014,0.057136809,1,1,0,0
-6.825079933,-3.599293602,0.005252114,1,1,0,0
-6.328504584,-3.638096126,-0.065487366,1,1,0,0
-5.847285613,-3.649746556,-0.125850869,1,1,0,0
-5.473666653,-3.697388603,-0.18427561,1,1,0,0
-6.945074745,-3.658857137,-0.282356133,1,1,0,0
-6.349916585,-3.646572557,-0.3316161,1,1,0,0
-5.88345777,-3.668615413,-0.381211008,1,1,0,0
-5.425947013,-3.662535107,-0.422532167,1,1,0,0
-7.194629061,-3.776258762,0.89877979,1,1,0,0
-6.687492387,-3.824960869,0.775352753,1,1,0,0
-7.907479813,-4.914645783,0.84959896,1,1,0,0
-7.3247697,-3.840490227,0.610106991,1,1,0,0
-6.362345402,-3.637811906,0.470343734,1,1,0,0
-6.057292604,-3.761789319,0.389910309,1,1,0,0
-5.640568446,-3.790836135,0.307181051,1,1,0,0
-6.831832371,-3.579299558,0.286719901,1,1,0,0
-6.336723274,-3.618760482,0.201280759,1,1,0,0
-5.852832681,-3.631416286,0.124437215,1,1,0,0
-5.475531365,-3.679088139,0.057223549,1,1,0,0
-6.875958517,-3.599206745,0.005282745,1,1,0,0
-6.343978574,-3.621141895,-0.065532219,1,1,0,0
-5.853356383,-3.628629272,-0.125741331,1,1,0,0
-5.48664436,-3.681692198,-0.184331385,1,1,0,0
-6.987262802,-3.65374067,-0.283614238,1,1,0,0
-6.398390022,-3.648351771,-0.333561447,1,1,0,0
-5.903174215,-3.655805173,-0.381759996,1,1,0,0
-5.438816081,-3.646982868,-0.422660974,1,1,0,0
-7.402752981,-3.856575328,0.923296969,1,1,0,0
-6.741589818,-3.828501509,0.780259465,1,1,0,0
-8.142002588,-5.025842815,0.873135821,1,1,0,0
-6.371740157,-3.617289943,0.470215644,1,1,0,0
-6.05605705,-3.735325291,0.389091281,1,1,0,0
-5.672942565,-3.787380263,0.308309902,1,1,0,0
-6.964245159,-3.6214858,0.291809392,1,1,0,0
-6.393882158,-3.625434523,0.202742115,1,1,0,0
-5.892036098,-3.630752394,0.125033306,1,1,0,0
-5.491783405,-3.665602883,0.057275595,1,1,0,0
-6.935774277,-3.60345142,0.005320182,1,1,0,0
-6.388986226,-3.620890531,-0.065882083,1,1,0,0
-5.968332711,-3.674606109,-0.127968458,1,1,0,0
-5.496250093,-3.663733035,-0.18427561,1,1,0,0
-6.992230201,-3.629064278,-0.283362617,1,1,0,0
-6.439979629,-3.645930278,-0.335144875,1,1,0,0
-5.995159391,-3.687372286,-0.386975283,1,1,0,0
-5.448317946,-3.629173108,-0.422532168,1,1,0,0
-7.353630223,-3.802346022,0.915710966,1,1,0,0
-8.221908304,-5.040397125,0.88004239,1,1,0,0
-7.197230017,-4.778598102,0.706473493,1,1,0,0
-6.373244959,-3.592334567,0.469511147,1,1,0,0
-6.054716837,-3.708904446,0.388272254,1,1,0,0
-5.670382382,-3.760571838,0.307542284,1,1,0,0
-7.004627715,-3.615227239,0.29303534,1,1,0,0
-6.430235955,-3.620022395,0.203541727,1,1,0,0
-5.909969963,-3.616833888,0.125177803,1,1,0,0
-5.493002424,-3.642106016,0.057171503,1,1,0,0
-6.979682097,-3.599113435,0.005345367,1,1,0,0
-6.412265632,-3.608137441,-0.066007677,1,1,0,0
-6.028199315,-3.686008455,-0.129009006,1,1,0,0
-5.500796804,-3.642438464,-0.184052524,1,1,0,0
-7.078846248,-3.646495166,-0.286418011,1,1,0,0
-6.485097153,-3.64524564,-0.336909291,1,1,0,0
-6.075463735,-3.711122153,-0.391422028,1,1,0,0
-5.459426493,-3.612440828,-0.422532168,1,1,0,0
-7.458995844,-3.827871235,0.927364866,1,1,0,0
-7.195216419,-4.745519982,0.704843425,1,1,0,0
-7.229347898,-3.706034257,0.599292383,1,1,0,0
-6.389461412,-3.575688776,0.469895418,1,1,0,0
-6.112984858,-3.718854132,0.391275345,1,1,0,0
-5.662705957,-3.730517409,0.306503733,1,1,0,0
-7.067271717,-3.620144713,0.295189989,1,1,0,0
-6.446547135,-3.603204056,0.203707159,1,1,0,0
-5.944961501,-3.613225569,0.125683578,1,1,0,0
-5.511666275,-3.630186822,0.057249574,1,1,0,0
-7.015616547,-3.590439502,0.005364426,1,1,0,0
-6.471318593,-3.615271058,-0.066501077,1,1,0,0
-6.113830152,-3.712646255,-0.130597202,1,1,0,0
-5.496913256,-3.61565723,-0.183550564,1,1,0,0
-7.093559366,-3.626579863,-0.286561807,1,1,0,0
-6.511952088,-3.634095121,-0.33772361,1,1,0,0
-6.042428899,-3.665535632,-0.388567323,1,1,0,0
-5.467147811,-3.593482019,-0.422274526,1,1,0,0
-7.423660659,-4.868757472,1.052643777,1,1,0,0
-7.424649425,-3.78151246,0.921647828,1,1,0,0
-7.188899584,-4.709768064,0.70280584,1,1,0,0
-6.401273599,-3.556554099,0.469959463,1,1,0,0
-6.160260598,-3.721768349,0.393568604,1,1,0,0
-5.707560523,-3.735007506,0.308309903,1,1,0,0
-7.105960197,-3.612484346,0.29634164,1,1,0,0
-6.517881311,-3.616876565,0.20560968,1,1,0,0
-5.99197054,-3.616669694,0.126442226,1,1,0,0
-5.598925283,-3.663079417,0.058038922,1,1,0,0
-7.061370805,-3.586559862,0.005390972,1,1,0,0
-6.502492118,-3.606555534,-0.066707406,1,1,0,0
-6.107211378,-3.68302896,-0.13021384,1,1,0,0
-5.523879869,-3.609164522,-0.184080405,1,1,0,0
-7.189316033,-3.647757592,-0.289976676,1,1,0,0
-6.581616788,-3.646537044,-0.340754774,1,1,0,0
-6.121213109,-3.687685748,-0.392904276,1,1,0,0
-5.50906382,-3.596877873,-0.424657699,1,1,0,0
-7.535081119,-4.908837639,1.066302183,1,1,0,0
-7.601208856,-3.842113662,0.942097168,1,1,0,0
-6.413028842,-3.537380533,0.470023508,1,1,0,0
-6.188774007,-3.713125709,0.39466065,1,1,0,0
-5.749145641,-3.737079385,0.309935441,1,1,0,0
-7.129500342,-3.596968249,0.29686172,1,1,0,0
-6.576226719,-3.622909641,0.207098604,1,1,0,0
-6.044202152,-3.622943388,0.127309265,1,1,0,0
-5.557314034,-3.61155663,0.057492448,1,1,0,0
-7.138421147,-3.598187363,0.005441343,1,1,0,0
-6.598492891,-3.633375075,-0.067577582,1,1,0,0
-6.146788363,-3.681227265,-0.130816264,1,1,0,0
-5.572658673,-3.616688975,-0.185335306,1,1,0,0
-7.232606609,-3.641864012,-0.291270723,1,1,0,0
-6.599775725,-3.630179402,-0.341116693,1,1,0,0
-6.199332385,-3.708873857,-0.397186304,1,1,0,0
-5.534306493,-3.589190415,-0.425752667,1,1,0,0
-7.578452364,-4.904040095,1.07030547,1,1,0,0
-7.628952478,-3.826797299,0.944076102,1,1,0,0
-6.438731375,-3.525837281,0.471112276,1,1,0,0
-6.249030721,-3.723253297,0.397772937,1,1,0,0
-5.78156475,-3.732970549,0.311064263,1,1,0,0
-7.169989496,-3.589842255,0.298087668,1,1,0,0
-6.60485115,-3.612310124,0.207650051,1,1,0,0
-6.111133484,-3.637624441,0.128483372,1,1,0,0
-5.632217697,-3.635706287,0.058151687,1,1,0,0
-7.218291334,-3.610717436,0.005493755,1,1,0,0
-6.611363588,-3.614073459,-0.067595523,1,1,0,0
-6.146022796,-3.655196772,-0.130560694,1,1,0,0
-5.61649481,-3.620698241,-0.186422897,1,1,0,0
-7.279503812,-3.637525791,-0.292708566,1,1,0,0
-6.621402983,-3.615659691,-0.341659573,1,1,0,0
-6.230425759,-3.701567141,-0.398448939,1,1,0,0
-5.644284787,-3.63596425,-0.433353093,1,1,0,0
-7.710950454,-3.838364692,0.952761571,1,1,0,0
-6.435347727,-3.810593107,0.682478145,1,1,0,0
-7.643979634,-3.800867002,0.629749939,1,1,0,0
-6.456532046,-3.509879905,0.471624637,1,1,0,0
-6.283627173,-3.717792138,0.399247169,1,1,0,0
-5.808126622,-3.724922852,0.311877033,1,1,0,0
-7.202448062,-3.578499514,0.298979264,1,1,0,0
-6.666854945,-3.619693767,0.209249274,1,1,0,0
-6.152389777,-3.636665482,0.129115583,1,1,0,0
-5.684592943,-3.644856845,0.05857672,1,1,0,0
-7.197985018,-3.572993321,0.005469931,1,1,0,0
-6.64615048,-3.60665054,-0.067837734,1,1,0,0
-6.136546151,-3.624121346,-0.13012257,1,1,0,0
-5.64357131,-3.6136919,-0.186952738,1,1,0,0
-7.28078088,-3.610291678,-0.292313178,1,1,0,0
-6.729948879,-3.648173012,-0.346681323,1,1,0,0
-6.213373145,-3.665692159,-0.396637316,1,1,0,0
-5.705007463,-3.650363751,-0.437153307,1,1,0,0
-7.638532229,-4.876684619,1.074544314,1,1,0,0
-7.740513333,-3.823493522,0.954960388,1,1,0,0
-6.483063665,-3.81203232,0.686294929,1,1,0,0
-6.472539615,-3.492898721,0.472008909,1,1,0,0
-6.295864515,-3.699002427,0.399301766,1,1,0,0
-5.861654822,-3.73392189,0.314134737,1,1,0,0
-7.311985283,-3.604994662,0.303065699,1,1,0,0
-6.730725367,-3.627679136,0.210903645,1,1,0,0
-6.215254207,-3.648140533,0.130199375,1,1,0,0
-5.742980866,-3.65748025,0.059062475,1,1,0,0
-7.328224133,-3.609662391,0.005560462,1,1,0,0
-6.662466417,-3.589088829,-0.067891557,1,1,0,0
-6.161434949,-3.613370385,-0.130414648,1,1,0,0
-5.706926767,-3.629620521,-0.188681719,1,1,0,0
-7.357280753,-3.620146105,-0.294937243,1,1,0,0
-6.75166635,-3.63318926,-0.347224232,1,1,0,0
-6.228897826,-3.649136002,-0.396911824,1,1,0,0
-5.712810985,-3.630702819,-0.436895666,1,1,0,0
-7.720549421,-4.895771259,1.083963993,1,1,0,0
-7.752207047,-3.799728049,0.954960387,1,1,0,0
-6.520528341,-3.807188722,0.689021187,1,1,0,0
-7.677905756,-3.759155318,0.630632744,1,1,0,0
-6.488503125,-3.475852163,0.47239318,1,1,0,0
-6.308045379,-3.680172891,0.399356393,1,1,0,0
-5.893343164,-3.728740069,0.315218409,1,1,0,0
-7.357121665,-3.599232403,0.304477376,1,1,0,0
-6.746230484,-3.609370466,0.211041496,1,1,0,0
-6.257514768,-3.647180384,0.130849646,1,1,0,0
-5.823471857,-3.683678064,0.059773756,1,1,0,0
-7.335669889,-3.585406358,0.005557739,1,1,0,0
-6.751926129,-3.610599104,-0.068689968,1,1,0,0
-6.185451871,-3.601997396,-0.130688471,1,1,0,0
-5.797476008,-3.662277585,-0.191303072,1,1,0,0
-7.381822854,-3.604134167,-0.295476427,1,1,0,0
-6.807719247,-3.636462839,-0.349531498,1,1,0,0
-6.232296326,-3.625490225,-0.396417732,1,1,0,0
-5.766959976,-3.640325688,-0.440180597,1,1,0,0
-7.77754672,-4.898523163,1.089851263,1,1,0,0
-7.881813361,-3.833309058,0.969472806,1,1,0,0
-6.539931639,-3.79166158,0.689839081,1,1,0,0
-6.53173772,-3.473265399,0.474762822,1,1,0,0
-6.313258481,-3.657299064,0.398974179,1,1,0,0
-5.909830172,-3.713831054,0.315489342,1,1,0,0
-7.402290786,-3.593226861,0.305889052,1,1,0,0
-6.785522914,-3.603659784,0.211923823,1,1,0,0
-6.274732107,-3.631471181,0.130976083,1,1,0,0
-5.821198462,-3.657283162,0.05963497,1,1,0,0
-7.432113797,-3.604338094,0.005622403,1,1,0,0
-6.833630852,-3.627374339,-0.069407638,1,1,0,0
-6.296877604,-3.641060658,-0.132806075,1,1,0,0
-5.827312677,-3.656161861,-0.191916582,1,1,0,0
-7.419826858,-3.594541082,-0.296554794,1,1,0,0
-6.882389589,-3.649254034,-0.352788862,1,1,0,0
-5.868568808,-3.679335113,-0.447072503,1,1,0,0
-7.776542734,-4.864632784,1.087614063,1,1,0,0
-7.978577819,-3.850147032,0.979917329,1,1,0,0
-6.553259816,-3.772573173,0.690020816,1,1,0,0
-8.064296267,-5.039156353,0.777626179,1,1,0,0
-8.021545057,-3.866567394,0.656896816,1,1,0,0
-7.783231708,-4.108169098,0.564809585,1,1,0,0
-6.336566393,-3.644883216,0.399738579,1,1,0,0
-5.956789702,-3.717898043,0.317385813,1,1,0,0
-7.423183489,-3.575270011,0.306297702,1,1,0,0
-6.807157882,-3.588418979,0.212254703,1,1,0,0
-6.330922091,-3.638107991,0.131915363,1,1,0,0
-5.879050185,-3.66852195,0.06011205,1,1,0,0
-7.423312434,-3.571980644,0.005607428,1,1,0,0
-6.85711262,-3.61291764,-0.069533232,1,1,0,0
-6.338366376,-3.639149055,-0.133444993,1,1,0,0
-5.861408217,-3.652540513,-0.192669523,1,1,0,0
-7.49206761,-3.60120041,-0.298999121,1,1,0,0
-6.993446712,-3.680696664,-0.357901093,1,1,0,0
-5.89592432,-3.671335581,-0.448296305,1,1,0,0
-7.748411716,-4.814024287,1.081609131,1,1,0,0
-8.023521837,-3.841532276,0.983985226,1,1,0,0
-7.316382147,-3.834403432,0.831328785,1,1,0,0
-6.901991702,-3.945187831,0.725462453,1,1,0,0
-8.184726986,-5.079561394,0.787732624,1,1,0,0
-7.768395747,-4.069914568,0.562824156,1,1,0,0
-6.340782488,-3.621464102,0.399301766,1,1,0,0
-5.98005496,-3.706974018,0.31801795,1,1,0,0
-7.453052014,-3.561527111,0.307077837,1,1,0,0
-6.910248371,-3.615715098,0.215122268,1,1,0,0
-6.368974891,-3.634028588,0.132475333,1,1,0,0
-5.830779657,-3.613594611,0.059504857,1,1,0,0
-7.521772093,-3.590980122,0.005673454,1,1,0,0
-6.908039047,-3.612716645,-0.06993692,1,1,0,0
-6.366873052,-3.629589447,-0.133810101,1,1,0,0
-5.911685948,-3.658739417,-0.193952319,1,1,0,0
-7.599597968,-3.624227069,-0.302845349,1,1,0,0
-7.203929923,-3.763297422,-0.368080285,1,1,0,0
-6.016646221,-3.72094063,-0.456605252,1,1,0,0
-7.458906465,-4.602500674,1.039220694,1,1,0,0
-8.017313935,-3.808368887,0.981786352,1,1,0,0
-7.135783689,-4.049829335,0.748726682,1,1,0,0
-8.177364636,-5.040307236,0.785532021,1,1,0,0
-7.118570341,-3.701677221,0.514918829,1,1,0,0
-6.430903449,-3.646815406,0.404270529,1,1,0,0
-6.016069655,-3.703797915,0.319327404,1,1,0,0
-7.535278057,-3.572464474,0.310012651,1,1,0,0
-6.934615253,-3.601408537,0.21553585,1,1,0,0
-6.416631463,-3.635171014,0.133233981,1,1,0,0
-5.892081785,-3.626613974,0.060016634,1,1,0,0
-7.582459894,-3.591430053,0.005710892,1,1,0,0
-6.958140843,-3.611776253,-0.070331637,1,1,0,0
-6.404952502,-3.625306509,-0.134376017,1,1,0,0
-5.947579655,-3.655765434,-0.194761035,1,1,0,0
-7.679335239,-3.633377659,-0.305577268,1,1,0,0
-6.04929225,-3.715521323,-0.458215502,1,1,0,0
-7.441663549,-4.560397086,1.034864189,1,1,0,0
-8.077511643,-3.806634674,0.987723272,1,1,0,0
-8.220841001,-5.032367236,0.78822168,1,1,0,0
-6.408128245,-3.607963417,0.402141063,1,1,0,0
-6.022290859,-3.682196844,0.319056501,1,1,0,0
-7.593225302,-3.57144647,0.311944437,1,1,0,0
-6.958959544,-3.586986282,0.215949446,1,1,0,0
-6.438211039,-3.621349795,0.133450734,1,1,0,0
-5.910859346,-3.613214199,0.060094701,1,1,0,0
-7.622404171,-3.581759716,0.005732673,1,1,0,0
-7.00207934,-3.607356556,-0.07066356,1,1,0,0
-6.45613953,-3.628171575,-0.135215742,1,1,0,0
-5.983510328,-3.652605506,-0.195569751,1,1,0,0
-7.764627507,-3.644620501,-0.308524837,1,1,0,0
-6.054699204,-3.693307115,-0.457764623,1,1,0,0
-6.958521879,-4.23500719,0.965865376,1,1,0,0
-8.158482603,-3.814248734,0.996188801,1,1,0,0
-7.411576739,-3.797756912,0.83813802,1,1,0,0
-7.242193888,-4.051673567,0.75726904,1,1,0,0
-7.154472637,-3.66475343,0.515879477,1,1,0,0
-6.54031633,-3.656008308,0.409730701,1,1,0,0
-6.100162344,-3.704146283,0.32257848,1,1,0,0
-7.618635889,-3.554894899,0.312538815,1,1,0,0
-6.982390517,-3.57199342,0.216335461,1,1,0,0
-6.498175332,-3.628880124,0.134462284,1,1,0,0
-5.963800636,-3.620489862,0.060519738,1,1,0,0
-7.714929602,-3.59638317,0.005793934,1,1,0,0
-7.100365654,-3.630470083,-0.071542706,1,1,0,0
-6.482956165,-3.617116069,-0.135544342,1,1,0,0
-6.107521182,-3.702635351,-0.1992508,1,1,0,0
-7.846436802,-3.653686466,-0.31132864,1,1,0,0
-6.060880317,-3.671611959,-0.457378176,1,1,0,0
-7.018224756,-4.241891019,0.972341362,1,1,0,0
-8.20170459,-3.803837512,1.000036875,1,1,0,0
-6.394087696,-3.860390589,0.610788249,1,1,0,0
-7.137215057,-3.628314903,0.513830031,1,1,0,0
-6.588170795,-3.656275993,0.41202396,1,1,0,0
-6.123474371,-3.692636077,0.323210647,1,1,0,0
-7.790022388,-3.605803273,0.31911428,1,1,0,0
-7.102057545,-3.60576376,0.219699338,1,1,0,0
-6.532888035,-3.622016863,0.134949984,1,1,0,0
-5.980018562,-3.605273855,0.06057178,1,1,0,0
-7.714127364,-3.567240954,0.005785085,1,1,0,0
-7.128413204,-3.617266904,-0.071713153,1,1,0,0
-6.531631294,-3.618042024,-0.136329306,1,1,0,0
-6.136836243,-3.694707804,-0.199836416,1,1,0,0
-7.86305277,-3.632111232,-0.31154429,1,1,0,0
-6.085798039,-3.661230979,-0.45840874,1,1,0,0
-7.040571497,-4.22596083,0.97363657,1,1,0,0
-8.277446235,-3.808151854,1.007842701,1,1,0,0
-8.003456951,-3.677868567,0.64976065,1,1,0,0
-7.181279036,-3.623032842,0.516199674,1,1,0,0
-6.627342812,-3.651465809,0.413771211,1,1,0,0
-6.14505907,-3.679991014,0.323752483,1,1,0,0
-7.809221391,-3.58563966,0.319448632,1,1,0,0
-7.134511834,-3.594752825,0.22036107,1,1,0,0
-6.595648581,-3.630402583,0.136015715,1,1,0,0
-6.041669792,-3.617216591,0.061083557,1,1,0,0
-7.836833906,-3.594840809,0.005868809,1,1,0,0
-7.160018741,-3.60572471,-0.071919482,1,1,0,0
-6.593514615,-3.625930011,-0.137388108,1,1,0,0
-6.144710578,-3.673811013,-0.19972488,1,1,0,0
-7.919585102,-3.628784911,-0.313341608,1,1,0,0
-6.992940252,-4.16824135,0.965276661,1,1,0,0
-8.383130714,-3.825654429,1.019276778,1,1,0,0
-6.412515906,-3.818025245,0.610299252,1,1,0,0
-8.134487726,-3.707897946,0.659471737,1,1,0,0
-6.67881131,-3.653157977,0.416282891,1,1,0,0
-6.172634055,-3.670822579,0.324610402,1,1,0,0
-7.855653369,-3.577818136,0.320897472,1,1,0,0
-7.214351172,-3.607270618,0.222484172,1,1,0,0
-6.64974719,-3.633642714,0.136900799,1,1,0,0
-6.027813159,-3.583844316,0.060832007,1,1,0,0
-7.860568934,-3.576579054,0.005878338,1,1,0,0
-7.197881642,-3.597151466,-0.072188605,1,1,0,0
-6.666915269,-3.639700224,-0.138684226,1,1,0,0
-6.13532414,-3.642694182,-0.199055595,1,1,0,0
-8.015291846,-3.642926434,-0.316684594,1,1,0,0
-6.998858548,-4.142721016,0.964334669,1,1,0,0
-8.419276445,-3.810983715,1.022245209,1,1,0,0
-6.43192088,-3.802899368,0.611032748,1,1,0,0
-8.149459527,-3.684567684,0.659766004,1,1,0,0
-6.739127326,-3.659333095,0.41934058,1,1,0,0
-6.244939962,-3.687934551,0.327816327,1,1,0,0
-7.871146099,-3.555757407,0.3210832,1,1,0,0
-7.254038271,-3.599338208,0.2233665,1,1,0,0
-6.696018319,-3.632293974,0.137623327,1,1,0,0
-6.164498091,-3.639559057,0.062098434,1,1,0,0
-7.885176905,-3.558616624,0.005888548,1,1,0,0
